nomAttribuant,idAttribuant,dateConvention,referenceDecision,nomBeneficiaire,idBeneficiaire,objet,montant,nature,conditionsVersement,datesPeriodeVersement,idRAE,notificationUE,pourcentageSubvention,annee,mois,type
Toulouse Métropole,24310051800170,NA,NA,CLUB GALAXIE ASSOC,48171391500017,Subvention de Fonctionnement,3000,aide en numéraire,unique,2014-10-15,NA,non,1,2014,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CNRS CTRE NAT DE LA RECHERCHE SCIENTIFIQUE,18008901303720,Subvention d'équipement,259390,aide en numéraire,échelonné,2014-12-11,NA,non,1,2014,12,Recherche-développement en autres sciences physiques et naturelles
Toulouse Métropole,24310051800170,NA,NA,COMITE LOCAL LOGEMENT AUTONOME DES JEUNES,77572842100261,Subvention de Fonctionnement,7000,aide en numéraire,unique,2014-03-24,NA,non,1,2014,3,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE ST ORENS DE GAMEVILLE,21310506700010,Subvention de Fonctionnement,6000,aide en numéraire,unique,2014-09-24,NA,non,1,2014,9,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE TOULOUSE,21310555400017,Subvention de Fonctionnement,12500,aide en numéraire,unique,2014-12-31,NA,non,1,2014,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE DES MOBILITES SARL,52156374200035,Subvention de Fonctionnement,20000,aide en numéraire,unique,2014-11-26,NA,non,1,2014,11,Programmation informatique
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE LA BARAQUE,37927684300032,Subvention de Fonctionnement,15000,aide en numéraire,unique,2014-12-18,NA,non,1,2014,12,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,COOP ACTION SARL,44238180200028,Subvention de Fonctionnement,15000,aide en numéraire,unique,2014-11-27,NA,non,1,2014,11,Travaux de maçonnerie générale et gros oeuvre de bâtiment
Toulouse Métropole,24310051800170,NA,NA,COORACE OCCITANIE,40173631900047,Subvention de Fonctionnement,9000,aide en numéraire,unique,2014-11-05,NA,non,1,2014,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CRESS CHAMBRE REG ECONOMIE SOCIALE ET SOLIDAIRE ASSOC,41120410000035,Subvention de Fonctionnement,20000,aide en numéraire,échelonné,2014-12-23,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CROQUEURS DE CAROTTES ASSOC,80263263800010,Subvention de Fonctionnement,345,aide en numéraire,unique,2014-12-09,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,DERBI,48526933600015,Subvention de Fonctionnement,24000,aide en numéraire,unique,2014-11-20,NA,non,1,2014,11,NA
Toulouse Métropole,24310051800170,NA,NA,DES CHALETS HLM SA,66080284400028,Subvention d'équipement,2696606,aide en numéraire,échelonné,2014-12-04,NA,non,1,2014,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,ECOLE DE CIRQUE PEP S,38420801300050,Subvention de Fonctionnement,14200,aide en numéraire,unique,2014-02-10,NA,non,1,2014,2,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ECOLE DES PARENTS ET EDUCATEURS,32054356400050,Subvention de Fonctionnement,48994,aide en numéraire,échelonné,2014-12-18,NA,non,1,2014,12,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,ECOLE D INGENIEURS DE PURPAN ASSOC,77694414200012,Subvention d'équipement,1000000,aide en numéraire,échelonné,2014-12-10,NA,non,1,2014,12,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,ECOLE REGIONALE 2EME CHANCE ASSOC,44990858100027,Subvention de Fonctionnement,100000,aide en numéraire,échelonné,2014-12-22,NA,non,1,2014,12,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,FACE GRAND TOULOUSE  ASSOC,43482616000062,Subvention de Fonctionnement,31667,aide en numéraire,échelonné,2014-10-10,NA,non,1,2014,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FRIENDISES SAS,80425292200021,Subvention de Fonctionnement,1500,aide en numéraire,unique,2014-10-02,NA,non,1,2014,10,Pâtisserie
Toulouse Métropole,24310051800170,NA,NA,HERBES FRAICHES ET FOLLES EN VILLE ASSOC,NA,Subvention de Fonctionnement,720,aide en numéraire,unique,2014-07-08,NA,non,1,2014,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,IDEES INTERIM,50937775000013,Subvention de Fonctionnement,357.6,aide en numéraire,unique,2014-11-12,NA,non,1,2014,11,Activités des agences de travail temporaire
Toulouse Métropole,24310051800170,NA,NA,IMO LLEIDA,NA,Subvention de Fonctionnement,23782.44,aide en numéraire,unique,2014-10-29,NA,non,1,2014,10,Activités des marchands de biens immobiliers
Toulouse Métropole,24310051800170,NA,NA,LA GLANERIE ASSOC,45357906200051,Subvention de Fonctionnement,100000,aide en numéraire,échelonné,2014-11-24,NA,non,1,2014,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LA MAISON DU VELO ASSOC,48742094500023,Subvention d'équipement,30000,aide en numéraire,unique,2014-10-15,NA,non,1,2014,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LA  MELEE ASSOC,44371783000055,Subvention de Fonctionnement,86000,aide en numéraire,échelonné,2014-11-27,NA,non,1,2014,11,"Traitement de données, hébergement et activités connexes"
Toulouse Métropole,24310051800170,NA,NA,LES ECO LIES ASSOC,51759853800026,Subvention de Fonctionnement,1000,aide en numéraire,unique,2014-06-30,NA,non,1,2014,6,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LES VIDEOPHAGES,44912945100042,Subvention de Fonctionnement,7540,aide en numéraire,échelonné,2014-12-18,NA,non,1,2014,12,Projection de films cinématographiques
Toulouse Métropole,24310051800170,NA,NA,MAISON  EUROPE ASSOC,34142426500062,Subvention de Fonctionnement,4800,aide en numéraire,unique,2014-07-21,NA,non,1,2014,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,MFPF MOUVEMENT FRANCAIS PLANNING FAMILIAL HAUTE-GARONNE ASSOC,49040073600024,Subvention de Fonctionnement,7000,aide en numéraire,unique,2014-12-22,NA,non,1,2014,12,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,MOUVEMENT ASSOCIATIF OCCITANIE,48443829600036,Subvention de Fonctionnement,180000,aide en numéraire,échelonné,2014-12-05,NA,non,1,2014,12,Autres activités récréatives et de loisirs
Toulouse Métropole,24310051800170,NA,NA,NUMERICABLE SAS,37922952900449,Subvention d'équipement,135025.88,aide en numéraire,échelonné,2014-11-14,NA,non,1,2014,11,Télécommunications filaires
Toulouse Métropole,24310051800170,NA,NA,OPPIDEA SEM,52899835400021,Subvention d'équipement,5427539.95,aide en numéraire,échelonné,2014-12-01,NA,non,1,2014,12,Construction d'autres ouvrages de génie civil n.c.a.
Toulouse Métropole,24310051800170,NA,NA,ORCHESTRE DE CHAMBRE DE TOULOUSE SCCP,47997515300020,Subvention de Fonctionnement,50000,aide en numéraire,échelonné,2014-11-05,NA,non,1,2014,11,Autre création artistique
Toulouse Métropole,24310051800170,NA,NA,PAROLE EXPRESSION,40319734600022,Subvention de Fonctionnement,1428.03,aide en numéraire,unique,2014-12-02,NA,non,1,2014,12,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,PARTAGEONS LES JARDINS,54004176100029,Subvention de Fonctionnement,8440,aide en numéraire,échelonné,2014-11-20,NA,non,1,2014,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,POPATEX ASSOC,45321552700046,Subvention de Fonctionnement,30000,aide en numéraire,unique,2014-02-14,NA,non,1,2014,2,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,ROULE MA FRITE 31 ASSOC,78971138900013,Subvention de Fonctionnement,3000,aide en numéraire,unique,2014-07-15,NA,non,1,2014,7,Entretien et réparation de véhicules automobiles légers
Toulouse Métropole,24310051800170,NA,NA,SEMIDIAS,39839432000012,Subvention de Fonctionnement,8585.97,aide en numéraire,unique,2014-10-29,NA,non,1,2014,10,Conseil pour les affaires et autres conseils de gestion
Toulouse Métropole,24310051800170,NA,NA,SEM SO TOULOUSE,51794933500023,Subvention de Fonctionnement,50000,aide en numéraire,unique,2014-07-28,NA,non,1,2014,7,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,SM POUR L AMENAGEMENT DE LA FORET BOUCONNE,25310113300044,Subvention de Fonctionnement,209000,aide en numéraire,unique,2014-08-06,NA,non,1,2014,8,Gestion d'installations sportives
Toulouse Métropole,24310051800170,NA,NA,SPECTAMBUL ASSOC,41480743800026,Subvention de Fonctionnement,14000,aide en numéraire,unique,2014-02-11,NA,non,1,2014,2,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT APICULTEURS MIDI PYRENEES,79317685000022,Subvention de Fonctionnement,537,aide en numéraire,unique,2014-07-09,NA,non,1,2014,7,Activités des organisations professionnelles
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE METROPOLE EMPLOI ASSOC,49252474900032,Subvention de Fonctionnement,300000,aide en numéraire,unique,2014-02-14,NA,non,1,2014,2,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,VERUNI ASSOC,78892569100024,Subvention de Fonctionnement,16300,aide en numéraire,unique,2014-02-10,NA,non,1,2014,2,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,3F OCCITANIE SA,71682041000026,Subvention d'équipement,142532,aide en numéraire,échelonné,2014-08-07,NA,non,1,2014,8,Location de logements
Toulouse Métropole,24310051800170,NA,NA,ADEPES,42497906000037,Subvention de Fonctionnement,20000,aide en numéraire,échelonné,2014-12-23,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ADIE DROIT A L INITIATIVE ECONOMIQUE ASSOC,35221687301565,Subvention de Fonctionnement,25000,aide en numéraire,unique,2014-10-02,NA,non,1,2014,10,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,AIRBUS GROUP SAS,34153509400047,Subvention d'équipement,250000,aide en numéraire,unique,2014-12-10,NA,non,1,2014,12,Activités des sièges sociaux
Toulouse Métropole,24310051800170,NA,NA,ANDES ASS NAT DEVELOP EPICERIES SOLIDAIRES ASSOC,43771180700069,Subvention de Fonctionnement,3500,aide en numéraire,unique,2014-12-31,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ASPJ ASS SOUTIEN PREVENTION JUDICIAIRE ASSOC,32852569600055,Subvention de Fonctionnement,69870,aide en numéraire,échelonné,2014-10-02,NA,non,1,2014,10,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,ATMO OCCITANIE,30859970300037,Subvention de Fonctionnement,166555,aide en numéraire,échelonné,2014-12-18,NA,non,1,2014,12,"Analyses, essais et inspections techniques"
Toulouse Métropole,24310051800170,NA,NA,AUAT AGENCE  URBANISME AGGLOMERATION TOULOUSAINE ASSOC,77695030500016,Subvention de Fonctionnement,2386231,aide en numéraire,échelonné,2014-11-04,NA,non,1,2014,11,Activités d'architecture
Toulouse Métropole,24310051800170,NA,NA,AVENIR NOUVELLE MAISON DES CHOMEURS,44012166300023,Subvention de Fonctionnement,10000,aide en numéraire,unique,2014-10-17,NA,non,1,2014,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,BGE SUD OUEST ASSOC,31596310800206,Subvention de Fonctionnement,13000,aide en numéraire,unique,2014-10-10,NA,non,1,2014,10,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,BIOMEDICAL ALLIANCE ASSOC,51380607500018,Subvention de Fonctionnement,5000,aide en numéraire,unique,2014-11-18,NA,non,1,2014,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,BLEUE COMME UNE ORANGE ASSOC,43919494500028,Subvention de Fonctionnement,384,aide en numéraire,unique,2014-07-11,NA,non,1,2014,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CCI TERRASSA,NA,Subvention de Fonctionnement,24822.7,aide en numéraire,unique,2014-10-29,NA,non,1,2014,10,NA
Toulouse Métropole,24310051800170,NA,NA,CCI ZARAGOZA,NA,Subvention de Fonctionnement,19236.49,aide en numéraire,unique,2014-10-29,NA,non,1,2014,10,NA
Toulouse Métropole,24310051800170,NA,NA,CENTRE INFORMATION SUR DROITS FEMMES ET FAMILLES HAUTE GARONNE,31349910500010,Subvention de Fonctionnement,28836,aide en numéraire,échelonné,2014-12-22,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CHAMBRE DEPT  AGRICULTURE HAUTE-GARONNE,18310004900026,Subvention de Fonctionnement,4050,aide en numéraire,unique,2014-12-31,NA,non,1,2014,12,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,CLUB DES CONSEILS SYNDICAUX DE LA HAUTE GARONNE,75226237800017,Subvention de Fonctionnement,1000,aide en numéraire,unique,2014-10-08,NA,non,1,2014,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CNES CENTRE NATIONAL D ETUDES SPATIALES,77566591200082,Subvention de Fonctionnement,70000,aide en numéraire,échelonné,2014-12-23,NA,non,1,2014,12,Recherche-développement en autres sciences physiques et naturelles
Toulouse Métropole,24310051800170,NA,NA,CNES CENTRE NATIONAL D ETUDES SPATIALES,77566591200082,Subvention d'équipement,450000,aide en numéraire,échelonné,2014-12-11,NA,non,1,2014,12,Recherche-développement en autres sciences physiques et naturelles
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE TOULOUSE,21310555400017,Subvention d'équipement,3400000,aide en numéraire,échelonné,2014-12-11,NA,non,1,2014,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,CRL CENTRE REGIONAL DES LETTRES ASSOC,33180102700060,Subvention de Fonctionnement,10000,aide en numéraire,unique,2014-12-09,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CROUS CENTRE REGIONAL OEUVRES UNIVERSITAIRES SCOLAIRES,18310007200259,Subvention d'équipement,960000,aide en numéraire,échelonné,2014-12-10,NA,non,1,2014,12,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,DICVIE ASSOC,51488065700010,Subvention de Fonctionnement,5000,aide en numéraire,unique,2014-10-17,NA,non,1,2014,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ECOLE NATIONALE VETERINAIRE,19310153200011,Subvention d'équipement,40000,aide en numéraire,unique,2014-12-12,NA,non,1,2014,12,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,EUROPEENNE DU FILM D ANIMATION CARTOON,50907979400012,Subvention de Fonctionnement,50000,aide en numéraire,échelonné,2014-12-16,NA,non,1,2014,12,"Organisation de foires, salons professionnels et congrès"
Toulouse Métropole,24310051800170,NA,NA,FEDERATION FRANCAISE MOTARDS EN COLERE 31 ASSOC,49105461500027,Subvention de Fonctionnement,1800,aide en numéraire,unique,2014-12-16,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FONDATION JJ LAFFONT,49473797600014,Subvention de Fonctionnement,70000,aide en numéraire,unique,2014-10-28,NA,non,1,2014,10,Recherche-développement en sciences humaines et sociales
Toulouse Métropole,24310051800170,NA,NA,FRANCE NATURE ENVIRONNEMENT ASSOC,78426330300017,Subvention de Fonctionnement,643,aide en numéraire,unique,2014-07-08,NA,non,1,2014,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FRANCE NATURE ENVIRONNEMENT MIDI-PYRENEES,32344760700033,Subvention de Fonctionnement,5500,aide en numéraire,unique,2014-11-24,NA,non,1,2014,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,GRAINE MIDI PYRENEES ASSOC,42058246200032,Subvention de Fonctionnement,4000,aide en numéraire,unique,2014-12-01,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,HORIZONS CROISES,52493500400043,Subvention de Fonctionnement,14000,aide en numéraire,unique,2014-02-06,NA,non,1,2014,2,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,ICF ATLANTIQUE HLM SA,77569088600822,Subvention d'équipement,403506,aide en numéraire,échelonné,2014-09-16,NA,non,1,2014,9,Location de logements
Toulouse Métropole,24310051800170,NA,NA,INCUBATEUR REGIONAL NUBBO,43298866500027,Subvention de Fonctionnement,54000,aide en numéraire,unique,2014-10-08,NA,non,1,2014,10,Conseil pour les affaires et autres conseils de gestion
Toulouse Métropole,24310051800170,NA,NA,INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC,41764559500022,Subvention de Fonctionnement,15000,aide en numéraire,échelonné,2014-12-23,NA,non,1,2014,12,Activités des sociétés holding
Toulouse Métropole,24310051800170,NA,NA,ISDAT INSTITUT SUP DES ARTS DE TOULOUSE,20002884300015,Subvention de Fonctionnement,100000,aide en numéraire,unique,2014-12-18,NA,non,1,2014,12,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,LA CITE DES JARDINS HLM SA,60080082500033,Subvention d'équipement,243840,aide en numéraire,échelonné,2014-12-01,NA,non,1,2014,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,MIDI PYRENEES EXPANSION,34172415100046,Subvention de Fonctionnement,15000,aide en numéraire,unique,2014-03-25,NA,non,1,2014,3,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,NATURE MIDI PYRENEES ASSOC,32316822900033,Subvention de Fonctionnement,13541,aide en numéraire,unique,2014-12-17,NA,non,1,2014,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ONCOPOLE DE TOULOUSE ASSOC,48988377700042,Subvention de Fonctionnement,10000,aide en numéraire,unique,2014-09-12,NA,non,1,2014,9,Autres organisations fonctionnant par adhésion volontaire
